,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Typ,Liczba drzwi,Kolor,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Hak,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Klimatyzacja manualna,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Poduszki boczne przednie,Napęd,Liczba miejsc,Metalik,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Bezwypadkowy,ASR (kontrola trakcji),Klimatyzacja automatyczna,Podgrzewane przednie siedzenia,Światła przeciwmgielne,Alarm,ESP (stabilizacja toru jazdy),Komputer pokładowy,Przyciemniane szyby,Tapicerka welurowa,Radio fabryczne,Alufelgi,Nawigacja GPS,Relingi dachowe,Tempomat,Emisja CO2,Filtr cząstek stałych,Okres gwarancji producenta,Serwisowany w ASO,Asystent parkowania,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Ogranicznik prędkości,Podgrzewane lusterka boczne,System Start-Stop,Bluetooth,Czujniki parkowania przednie,Elektrycznie ustawiane fotele,Gniazdo USB,Kurtyny powietrzne,Ogrzewanie postojowe,Poduszki boczne tylne,Światła LED,Tempomat aktywny,Czujnik deszczu,Czujniki parkowania tylne,Klimatyzacja czterostrefowa,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,VAT marża,Gniazdo SD,Kamera cofania,Odtwarzacz DVD,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,MP3,Światła do jazdy dziennej,Światła Xenonowe,Tapicerka skórzana,Wielofunkcyjna kierownica,lub do (przebieg km),Pierwszy właściciel,Elektrochromatyczne lusterko wsteczne,Perłowy,Możliwość finansowania,Elektrochromatyczne lusterka boczne,Faktura VAT,Leasing,Klimatyzacja dwustrefowa,Szyberdach,Dach panoramiczny,Łopatki zmiany biegów,Regulowane zawieszenie,Gwarancja dealerska (w cenie),Tuner TV,Akryl (niemetalizowany),Tuning,Radio niefabryczne,Uszkodzony,HUD (wyświetlacz przezierny),Podgrzewane tylne siedzenia,VIN
228,10000,"13:17, 10 lutego 2021",6079842546,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2005,290 000 km,1 968 cm3,Diesel,140 KM,Manualna,Sedan,5,Srebrny,Tak,Używane,True,True,True,,True,True,True,,True,,True,,Na przednie koła,5,Tak,,,,,,True,True,True,,True,True,True,,True,True,,,True,,,,,,True,True,,,,True,,,,True,,,True,,,,True,,,,,,,,,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,
229,2800,"13:16, 10 lutego 2021",6081488435,Firmy,Osobowe,Volkswagen,Passat,Variant 1.9 TDI CL,B4 (1993-1997),1994,236 000 km,1 896 cm3,Diesel,90 KM,Manualna,Kombi,5,Biały,Tak,Używane,,,True,True,True,,,,True,,True,,Na przednie koła,5,,Niemcy,,,Tak,,,,,True,,,,,,,,True,,174 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
230,5500,"13:15, 10 lutego 2021",6081800793,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.6,B5 (1996-2000),1998,320 000 km,1 595 cm3,Benzyna+LPG,100 KM,Manualna,Kombi,5,Bordowy,Tak,Używane,,True,True,True,,True,True,,True,True,True,True,Na przednie koła,5,Tak,,10/07/1998,,,,True,,,,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,28900,"13:04, 10 lutego 2021",6081792701,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.6 TDI Comfortline,B7 (2010-2014),2013,210 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,Tak,True,True,,True,True,True,True,,,True,True,True,True,True,116 g/km,,,Tak,True,True,True,True,True,,,,True,True,,True,True,,True,,,True,True,,True,,,True,,,True,,,True,True,,,True,,Tak,True,,,True,,,True,,,,,,,,,,,,,
232,28800,"12:57, 10 lutego 2021",6078701573,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Comfortline,B7 (2010-2014),2011,238 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,16/12/2011,,Tak,True,True,,True,,True,True,True,True,True,True,True,True,,153 g/km,,,Tak,,True,True,True,True,,True,True,True,True,True,,True,,True,,,True,True,,,,,True,,,,,,True,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,
233,15000,"12:47, 10 lutego 2021",6081800506,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF BlueMot Highline,B6 (2005-2010),2009,320 170 km,1 968 cm3,Diesel,110 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,,,,,True,,,,True,True,True,True,,True,True,True,True,True,129 g/km,,,,,,True,,,,True,True,,True,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,
234,6300,"12:45, 10 lutego 2021",6081800088,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.5 TDI Highline,B5 FL (2000-2005),2001,295 000 km,2 496 cm3,Diesel,150 KM,Manualna,Kombi,5,Szary,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,15/05/2001,RLA62RC,,,True,True,True,True,,,,,,,,True,True,189 g/km,,,,,,True,,,,True,,,,,,,,True,,,,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,
235,29900,"12:34, 10 lutego 2021",6081800398,Firmy,Osobowe,Volkswagen,Passat,1.6 TDI Comfortline,B7 (2010-2014),2011,145 000 km,1 598 cm3,Diesel,105 KM,Manualna,Sedan,5,Brązowy,,Używane,True,True,True,,,True,True,,True,True,True,,Na przednie koła,5,Tak,Dania,,,,True,True,,True,,True,True,,,True,,,,True,,,,,,True,True,,,,True,,,True,,True,,,,,,True,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
236,18500,"12:23, 10 lutego 2021",6079691254,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2008,206 084 km,1 896 cm3,Diesel,105 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Belgia,26/06/2008,TQU-871,Tak,True,True,,,True,,True,,True,True,True,,True,True,,,12/11/2020,Tak,,,True,,True,True,True,,,,True,,True,,True,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,
237,17800,"12:18, 10 lutego 2021",6034083022,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2009,260 000 km,2 000 cm3,Diesel,110 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,,5,,,,,Tak,,,True,True,,True,True,,,True,,,True,True,,,,Tak,,,,,True,,True,,,,,,True,,True,,,,,,,,Tak,,,,,,,,,,,,,Tak,True,,,,,,True,,,,,,,,,,,,,
238,28500,"12:18, 10 lutego 2021",6072814352,Firmy,Osobowe,Volkswagen,Passat,1.6 TDI Comfortline,B7 (2010-2014),2011,160 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,,,True,True,,True,True,,,True,True,True,True,True,116 g/km,,,,,,True,,True,,,True,,,,,True,,True,,,,,,,,Tak,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,
239,29500,"12:06, 10 lutego 2021",6080273103,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B7 (2010-2014),2011,218 001 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Brązowy,,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,Tak,,,,,True,True,True,True,True,True,True,True,,True,True,,True,True,119 g/km,Tak,,,True,,True,True,True,,True,True,True,True,True,,True,,,True,,True,True,,True,,Tak,,,,True,,,True,True,,True,True,,,True,,,True,,,True,True,True,,,,,,,,,,,
240,76900,"12:00, 10 lutego 2021",6078938418,Firmy,Osobowe,Volkswagen,Passat,,B8 (2014-),2017,83 000 km,1 798 cm3,Benzyna,180 KM,Automatyczna,Sedan,5,Czarny,Tak,Używane,True,True,True,,,True,True,,True,True,True,,Na przednie koła,5,,Polska,,,,True,True,,True,True,True,True,,True,True,,True,,,130 g/km,,,,True,True,True,True,True,,,True,True,True,,True,,,,True,True,True,True,True,True,,,,,,,,,True,True,,,True,,,True,,Tak,True,Tak,Tak,,,,,,,,,,,,,,
241,14200,"11:59, 10 lutego 2021",6080732816,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2007,230 000 km,1 968 cm3,Diesel,140 KM,Manualna,Sedan,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,,,Na przednie koła,5,,,,WSK23WP,,,,,,,,,,,True,,,,,156 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,27900,"11:55, 10 lutego 2021",6080238165,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2012,297 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Biały,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na tylne koła,5,,Dania,,,Tak,,True,,True,,True,True,,True,True,True,True,True,True,,,,,True,,True,True,True,,,True,True,True,True,True,,,,,,True,True,,,,,,,,,,,True,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,
243,35999,"11:53, 10 lutego 2021",6082185433,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Highline,B7 (2010-2014),2011,218 000 km,1 968 cm3,Diesel,170 KM,Manualna,Kombi,5,Niebieski,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,Szwecja,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,169 g/km,Tak,,Tak,,True,True,True,True,,True,True,True,True,True,,True,,True,True,,True,True,,,True,Tak,True,True,,,,,True,True,True,True,True,,,True,Tak,Tak,True,,,True,,,,,,,,,,,,True,
244,9900,"11:47, 10 lutego 2021",6081799903,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2009,375 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Srebrny,,Używane,,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,,,CWDQ775,,True,True,True,,True,True,True,True,,,,True,,True,156 g/km,,,,,True,True,True,True,,True,,True,True,,True,True,,,,,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
245,7100,"11:47, 10 lutego 2021",6082184981,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI DPF Comfortline,B6 (2005-2010),2006,230 000 km,1 968 cm3,Diesel,170 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,,,True,True,,,True,True,,,True,,,,True,160 g/km,,,,,,True,True,True,,True,,,,True,,True,,True,,,,,,True,,Tak,,,,,,,True,,,,True,,,True,,,,,,True,,,,,,,,,,Tak,,,
246,71900,"11:46, 10 lutego 2021",6069508003,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Highline DSG,B8 (2014-),2015,236 458 km,1 968 cm3,Diesel,150 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,06/11/2018,FZA61361,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,122 g/km,,,,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,Tak,,True,,,,,True,True,True,True,True,,Tak,True,,Tak,True,,,,,,True,,,,,,,,,,
247,34900,"11:46, 10 lutego 2021",6080583509,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2011,217 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Brązowy,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Polska,17/08/2011,,Tak,,True,,True,True,,True,True,True,True,True,True,True,True,119 g/km,Tak,,,True,True,True,True,True,,True,True,True,True,True,,,,,,,True,True,,,,,True,True,True,,,,True,True,True,,True,,,True,,,,,,True,,,,,,,,,,,,,
248,8400,"11:42, 10 lutego 2021",6079917967,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 FL (2000-2005),2005,290 000 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,5,Szary,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,,Polska,,,Tak,True,True,True,,True,,True,,,,True,,,True,153 g/km,,,,,,True,True,,,True,,,,,True,,,,,True,,True,,,,,,,True,,,,True,,,True,,,,,Tak,,True,,,,,,,,,,,,True,,,,
249,68700,"11:37, 10 lutego 2021",6082184968,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI SCR Comfortline,B8 (2014-),2017,60 439 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Niebieski,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,25/07/2017,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,Tak,,True,True,True,True,,True,True,True,True,True,True,True,,,,True,,True,True,,,Tak,True,,,,,,True,True,,,True,,,True,,Tak,,,,,,,,,,,,,,,,,
250,9900,"11:33, 10 lutego 2021",6082184805,Firmy,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2006,399 254 km,1 900 cm3,Diesel,105 KM,Manualna,Sedan,4,Srebrny,,Używane,True,True,True,,True,,True,,True,True,True,True,Na przednie koła,5,Tak,,,,,True,True,,True,,True,True,True,,True,True,,,True,,,,,,True,True,,,,,,,,,,True,,True,,,,True,,,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
251,35700,"11:31, 10 lutego 2021",6080299215,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Highline DSG,B7 (2010-2014),2010,232 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,5,Niebieski,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,DWR5365J,Tak,True,True,True,True,,True,True,True,,True,True,True,True,True,,,,Tak,True,True,True,,True,,True,True,True,True,True,,True,,True,,True,True,True,,,True,,True,True,True,True,,,,True,,True,True,,,True,,Tak,True,,,True,True,True,True,,,,,,,,True,,
252,28900,"11:25, 10 lutego 2021",6081481997,Firmy,Osobowe,Volkswagen,Passat,1.6 TDI Trendline,B7 (2010-2014),2011,197 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,,,,,,,True,True,True,True,,True,True,True,True,,True,True,,True,,,,,,True,True,True,True,,True,True,True,True,True,True,True,,,True,,True,True,,,,Tak,,,,,,,True,True,True,,True,,,True,,,True,,,True,,True,,,,,,,True,,,,
253,22900,"11:21, 10 lutego 2021",6081481179,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B8 (2014-),2014,197 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,,,,,True,,True,True,True,True,True,,,True,,True,,True,119 g/km,,,,,,True,,True,,True,,,,,,True,,,,,,True,,,,Tak,,,,,,,True,True,,True,True,,,True,,,,,,True,,,,,,,,,,Tak,,,
254,30999,"11:20, 10 lutego 2021",6082182598,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2013,288 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Brązowy,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,True,True,True,True,True,True,True,,,True,True,True,True,,119 g/km,,,Tak,,True,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,,,,,True,,True,,,,True,True,,,True,,Tak,True,,Tak,True,,,True,,,,,,,,,,,,,
255,28500,"11:16, 10 lutego 2021",6076867847,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2013,274 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Biały,,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,,Niemcy,13/03/2013,,,True,True,,True,True,,True,,True,True,,True,True,True,,Tak,,Tak,,True,True,True,True,,True,,True,True,True,,,,,,,True,True,,,,,True,,,,,,,True,,,True,,Tak,True,,Tak,True,,,,,,,,,,,,,,,,
256,34000,"11:15, 10 lutego 2021",6081799505,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2011,290 000 km,1 968 cm3,Diesel,170 KM,Manualna,Kombi,5,Szary,,Używane,True,True,True,,,True,True,,True,,True,True,Na przednie koła,5,Tak,Polska,,,Tak,,True,,True,True,True,True,True,,True,True,,,True,123 g/km,Tak,,,,True,True,,True,,True,True,True,True,,,True,,,True,,True,True,,,,,True,True,,,,,,True,True,,True,,,True,,,,,,True,,,,,,,,,,,,,
257,39999,"11:08, 10 lutego 2021",6081788987,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.4 TSI BMT Comfortline,B7 (2010-2014),2013,96 000 km,1 390 cm3,Benzyna,122 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,Polska,,,,True,True,,True,True,True,,True,,True,True,True,,,138 g/km,,,,,True,True,True,True,True,,,True,True,True,,,,,,,True,True,,,,,True,,True,,,,,True,True,,True,,Tak,True,Tak,,True,,,,,,,,,,,,,,,,
258,7700,"11:06, 10 lutego 2021",6078599232,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.8 Comfortline Syncro,B5 (1996-2000),1999,233 000 km,2 771 cm3,Benzyna,193 KM,Manualna,Sedan,4,Bordowy,Tak,Używane,True,True,True,,,True,True,,True,True,True,True,4x4 (stały),4,Tak,Szwajcaria,,,Tak,True,,,,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
259,62500,"11:06, 10 lutego 2021",6080047087,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Comfortline,B8 (2014-),2016,119 450 km,1 968 cm3,Diesel,150 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Polska,05/10/2016,,Tak,True,True,,,True,True,True,,,True,True,True,,,109 g/km,,,Tak,True,,True,True,True,,True,True,True,True,True,True,True,,,,True,,True,,,,,True,,,,,,True,,,,True,,Tak,,,,,,,True,,,,,,,,,,,,,
260,9900,"10:53, 10 lutego 2021",6078274576,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.6 CL,B3 (1988-1993),1990,98 200 km,1 595 cm3,Benzyna,72 KM,Manualna,Sedan,4,Czarny,Tak,Używane,,True,,,,,,True,True,,,,Na przednie koła,5,Tak,Włochy,23/10/1990,ONA22300,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
261,22990,"10:49, 10 lutego 2021",6077999551,Firmy,Osobowe,Volkswagen,Passat,1.6 Comfortline,B6 (2005-2010),2009,135 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,,True,True,True,True,True,True,True,,,True,True,,,True,186 g/km,,,Tak,,,,True,True,,True,,,,,,True,,True,,,True,,,,,Tak,,,,,,,True,True,,,,,,,,Tak,,,,True,,,,,,,,,,,,,
262,38500,"10:43, 10 lutego 2021",6081799089,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2014,240 000 km,2 000 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Brązowy,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,15300,"10:35, 10 lutego 2021",6081798966,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2015,150 000 km,1 968 cm3,Diesel,177 KM,Manualna,Sedan,5,Inny kolor,Tak,Używane,True,True,True,,,True,True,,True,True,True,,Na przednie koła,5,Tak,Stany Zjednoczone,01/01/2015,NGI27018,,,True,True,,True,,True,,,True,,,,,123 g/km,,,,,,True,True,,,True,,True,,True,,True,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,
264,66400,"10:31, 10 lutego 2021",6078645745,Firmy,Osobowe,Volkswagen,Passat,Alltrack 2.0 TDI SCR 4Mot,B8 (2014-),2016,205 444 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (dołączany ręcznie),5,Tak,Niemcy,,,Tak,,True,True,,,,,,,True,True,True,True,True,129 g/km,,,,,,True,,True,,,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
265,15900,"10:30, 10 lutego 2021",6081480171,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI Comfortline DSG,B6 (2005-2010),2009,220 000 km,1 390 cm3,Benzyna,122 KM,Automatyczna,Kombi,5,Brązowy,,Używane,True,True,True,,True,True,True,,True,,True,True,Na przednie koła,5,Tak,Niemcy,28/04/2009,,,,True,True,True,,True,True,,,True,,,,True,154 g/km,,,Tak,,True,,,,,,,,True,,,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
266,16800,"10:20, 10 lutego 2021",6078154611,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI Trendline,B6 (2005-2010),2008,160 000 km,1 390 cm3,Benzyna,122 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,True,True,True,True,,True,,True,True,,5,Tak,Niemcy,03/06/2008,,Tak,,,True,True,,True,True,True,True,True,True,,True,True,,,,Tak,,True,True,True,True,,True,,,,,True,True,,True,,,True,True,,True,True,Tak,True,,,,,,,,,,True,,Tak,,,,,,,True,,,,,,,,,,,,,
267,79500,"10:19, 10 lutego 2021",6082181979,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TSI BMT Highline DSG,B8 (2014-),2015,153 000 km,1 984 cm3,Benzyna,220 KM,Automatyczna,Sedan,5,Niebieski,,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,Polska,29/06/2015,,,True,True,True,,True,True,True,True,,True,True,True,,True,148 g/km,,,,,True,True,True,True,,True,True,True,True,True,True,,,,True,True,True,True,,,,,True,,,,,,True,True,,True,True,,,True,,,True,,,,,,,,,,,,,,,,
268,7900,"10:17, 10 lutego 2021",6081799039,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI 4Mot Comfortline,B5 FL (2000-2005),2004,295 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,Niemcy,29/12/2006,DGL43PS,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,
269,45900,"10:09, 10 lutego 2021",6082181233,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2012,220 458 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5,Szary,,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (dołączany automatycznie),5,Tak,Szwajcaria,,,,True,True,True,True,True,True,True,True,,True,True,True,True,,,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,,True,True,,,True,,True,True,True,True,True,,,True,,,True,,,True,,,,,,,,,,,,True,
270,34500,"10:09, 10 lutego 2021",6081479672,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI 4Mot Highline DSG,B7 (2010-2014),2011,236 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Sedan,5,Inny kolor,,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (dołączany ręcznie),5,Tak,Niemcy,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,,True,149 g/km,,,Tak,,True,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,,,,,True,True,True,True,,,True,True,,True,True,,,True,,,,,,True,,,True,,,,,,,,,True,
271,9700,"09:49, 10 lutego 2021",6076132858,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Sportline DSG,B6 (2005-2010),2006,337 804 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,,,True,True,,True,True,True,,,,True,,True,,True,,,True,True,,,,,,,,True,,,True,,True,,,,,True,,,,,,True,,,,,,,,,,,,,
272,35900,"09:46, 10 lutego 2021",6082181173,Osoby prywatnej,Osobowe,Volkswagen,Passat,Variant 2.0 TDI 4Motion DSG BlueMotion Tech,B7 (2010-2014),2011,234 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,4x4 (stały),5,,,,,,True,True,True,True,,True,True,True,,True,True,True,True,True,149 g/km,,,,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,True,,,,,True,,True,,,,True,True,True,True,True,,,True,Tak,,True,,,True,,,True,,,,,,,,,,
273,39900,"09:44, 10 lutego 2021",6066000658,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),,2014,153 931 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,26/03/2014,,Tak,,True,,True,True,True,True,,,True,,,True,True,,,,Tak,,,True,True,True,,True,True,True,True,True,,True,,True,,,,True,,,True,Tak,,,,,,,True,True,,,True,,Tak,True,,Tak,True,,,True,,,,,,,Tak,,,,,,
274,4900,"09:43, 10 lutego 2021",6081159962,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Trendline,B5 FL (2000-2005),2004,316 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Srebrny,,Używane,True,True,True,,True,True,True,,True,,,,Na przednie koła,5,,,31/10/2008,SPS4U66,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
